id,departure,destination,date,company,model,leaveTime,leavePort,way,arriveTime,arrivePort,punctualRate,lowestPrice
1,西安,北京,2月12日,东方航空,MU2119,22:30,咸阳T3,直飞,00:40,大兴,100%,378
2,西安,北京,2月12日,东方航空,MU2107,12:00,咸阳T3,直飞,14:10,大兴,33%,425
3,西安,北京,2月12日,东方航空,MU2109,13:30,咸阳T3,直飞,15:40,大兴,91%,470
4,西安,北京,2月12日,深圳航空,ZH1206,08:30,咸阳T2,直飞,10:45,首都T3,100%,500
5,西安,北京,2月12日,中国国航,CA1206,08:30,咸阳T2,直飞,10:45,首都T3,100%,500
6,西安,北京,2月12日,深圳航空,ZH1236,20:30,咸阳T2,直飞,22:45,首都T3,94%,500
7,西安,北京,2月12日,中国国航,CA1236,20:30,咸阳T2,直飞,22:45,首都T3,94%,500
8,西安,北京,2月12日,中国国航,CA1232,11:00,咸阳T2,直飞,13:15,首都T3,100%,550
9,西安,北京,2月12日,深圳航空,ZH1232,11:00,咸阳T2,直飞,13:15,首都T3,100%,550
10,西安,北京,2月12日,中国国航,CA1210,14:00,咸阳T2,直飞,16:15,首都T3,94%,550
11,西安,北京,2月12日,深圳航空,ZH1210,14:00,咸阳T2,直飞,16:15,首都T3,94%,550
12,西安,北京,2月12日,华夏航空,G58189,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
13,西安,北京,2月12日,深圳航空,ZH1202,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
14,西安,北京,2月12日,中国国航,CA1202,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
15,西安,北京,2月12日,四川航空,3U1640,14:30,咸阳T3,直飞,16:40,大兴,86%,600
16,西安,北京,2月12日,南方航空,CZ8824,14:30,咸阳T3,直飞,16:40,大兴,86%,600
17,西安,北京,2月12日,厦门航空,MF4206,14:30,咸阳T3,直飞,16:40,大兴,86%,890
18,西安,北京,2月12日,厦门航空,MF3278,22:30,咸阳T3,直飞,00:40,大兴,100%,1120
19,西安,上海,2月12日,春秋航空,9C8846,21:30,咸阳T2,直飞,23:55,虹桥T1,100%,620
20,西安,上海,2月12日,东方航空,MU2225,13:50,咸阳T3,直飞,16:15,浦东T1,50%,752
21,西安,上海,2月12日,四川航空,3U5015,13:50,咸阳T3,直飞,16:15,浦东T1,50%,800
22,西安,上海,2月12日,吉祥航空,HO1010,16:30,咸阳T3,直飞,19:05,浦东T2,60%,820
23,西安,上海,2月12日,深圳航空,ZH5004,16:30,咸阳T3,直飞,19:05,浦东T2,60%,820
24,西安,上海,2月12日,春秋航空,9C8948,19:00,咸阳T2,直飞,21:05,虹桥T1,50%,820
25,西安,上海,2月12日,南方航空,CZ6168,07:30,咸阳T3,直飞,10:00,浦东T2,100%,860
26,西安,上海,2月12日,东方航空,MU2239,06:30,咸阳T3,直飞,08:55,虹桥T2,100%,864
27,西安,上海,2月12日,吉祥航空,HO5516,12:30,咸阳T2,直飞,14:45,浦东T2,66%,890
28,西安,上海,2月12日,深圳航空,ZH4096,12:30,咸阳T2,直飞,14:45,浦东T2,66%,890
29,西安,上海,2月12日,中国国航,CA8326,12:30,咸阳T2,直飞,14:45,浦东T2,66%,890
30,西安,上海,2月12日,吉祥航空,HO1212,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,920
31,西安,上海,2月12日,深圳航空,ZH5088,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,920
32,西安,上海,2月12日,中国国航,CA3270,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,920
33,西安,上海,2月12日,四川航空,3U1318,07:30,咸阳T3,直飞,10:00,浦东T2,100%,960
34,西安,上海,2月12日,海南航空,HU7845,09:30,咸阳T2,直飞,11:45,浦东T2,83%,990
35,西安,上海,2月12日,东方航空,MU3406,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,1090
36,西安,上海,2月12日,东方航空,MU3416,16:30,咸阳T3,直飞,19:05,浦东T2,60%,1090
37,西安,上海,2月12日,上海航空,FM9202,12:00,咸阳T3,直飞,14:20,虹桥T2,96%,1175
38,西安,上海,2月12日,厦门航空,MF3134,06:30,咸阳T3,直飞,08:55,虹桥T2,100%,1330
39,西安,上海,2月12日,东方航空,MU2153,10:00,咸阳T3,直飞,12:15,虹桥T2,93%,1345
40,西安,上海,2月12日,吉祥航空,HO5612,10:00,咸阳T3,直飞,12:15,虹桥T2,93%,1350
41,西安,上海,2月12日,东方航空,MU8360,12:00,咸阳T3,直飞,14:20,虹桥T2,96%,1544
42,西安,广州,2月12日,九元航空,AQ1106,22:30,咸阳T2,直飞,01:15,白云T1,91%,889
43,西安,广州,2月12日,厦门航空,MF1215,20:00,咸阳T3,直飞,22:45,白云T2,100%,1000
44,西安,广州,2月12日,四川航空,3U1072,20:00,咸阳T3,直飞,22:45,白云T2,100%,1000
45,西安,广州,2月12日,南方航空,CZ3218,20:00,咸阳T3,直飞,22:45,白云T2,100%,1000
46,西安,广州,2月12日,海南航空,HU7857,15:30,咸阳T2,直飞,18:25,白云T1,100%,1110
47,西安,广州,2月12日,厦门航空,MF1235,13:00,咸阳T3,直飞,15:45,白云T2,100%,1180
48,西安,广州,2月12日,四川航空,3U1084,13:00,咸阳T3,直飞,15:45,白云T2,100%,1180
49,西安,广州,2月12日,南方航空,CZ3238,13:00,咸阳T3,直飞,15:45,白云T2,100%,1180
50,西安,广州,2月12日,四川航空,3U1080,15:00,咸阳T3,直飞,17:50,白云T2,88%,1180
51,西安,广州,2月12日,南方航空,CZ3232,15:00,咸阳T3,直飞,17:50,白云T2,88%,1180
52,西安,广州,2月12日,厦门航空,MF1229,15:00,咸阳T3,直飞,17:50,白云T2,88%,1180
53,西安,广州,2月12日,中国国航,CA3424,17:30,咸阳T2,直飞,20:25,白云T1,100%,1180
54,西安,广州,2月12日,深圳航空,ZH9224,17:30,咸阳T2,直飞,20:25,白云T1,100%,1180
55,西安,广州,2月12日,华夏航空,G59042,17:30,咸阳T2,直飞,20:25,白云T1,100%,1180
56,西安,广州,2月12日,昆明航空,KY9224,17:30,咸阳T2,直飞,20:25,白云T1,100%,1180
57,西安,广州,2月12日,深圳航空,ZH9222,12:30,咸阳T2,直飞,15:25,白云T1,100%,1220
58,西安,广州,2月12日,中国国航,CA3522,12:30,咸阳T2,直飞,15:25,白云T1,100%,1230
59,西安,广州,2月12日,华夏航空,G59040,12:30,咸阳T2,直飞,15:25,白云T1,100%,1230
60,西安,广州,2月12日,昆明航空,KY9222,12:30,咸阳T2,直飞,15:25,白云T1,100%,1230
61,西安,广州,2月12日,东方航空,MU2301,09:30,咸阳T3,直飞,12:25,白云T1,76%,1235
62,西安,广州,2月12日,厦门航空,MF1213,09:00,咸阳T3,直飞,11:50,白云T2,90%,1370
63,西安,广州,2月12日,四川航空,3U1070,09:00,咸阳T3,直飞,11:50,白云T2,90%,1370
64,西安,广州,2月12日,南方航空,CZ3216,09:00,咸阳T3,直飞,11:50,白云T2,90%,1370
65,西安,广州,2月12日,吉祥航空,HO5634,09:30,咸阳T3,直飞,12:25,白云T1,76%,1420
66,西安,深圳,2月12日,四川航空,3U1088,07:05,咸阳T3,直飞,09:50,宝安T3,90%,820
67,西安,深圳,2月12日,南方航空,CZ3280,07:05,咸阳T3,直飞,09:50,宝安T3,90%,820
68,西安,深圳,2月12日,四川航空,3U1076,07:55,咸阳T3,直飞,10:45,宝安T3,61%,840
69,西安,深圳,2月12日,南方航空,CZ3226,07:55,咸阳T3,直飞,10:45,宝安T3,61%,840
70,西安,深圳,2月12日,奥凯航空,BK2763,09:20,咸阳T3,非直飞,13:40,咸阳T3,85%,897
71,西安,深圳,2月12日,瑞丽航空,DR2763,09:20,咸阳T3,非直飞,13:40,咸阳T3,85%,900
72,西安,深圳,2月12日,华夏航空,G59036,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
73,西安,深圳,2月12日,深圳航空,ZH9218,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
74,西安,深圳,2月12日,昆明航空,KY9218,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
75,西安,深圳,2月12日,中国国航,CA3472,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
76,西安,深圳,2月12日,春秋航空,9C8754,10:15,咸阳T2,直飞,13:20,宝安T3,50%,970
77,西安,深圳,2月12日,厦门航空,MF1265,07:05,咸阳T3,直飞,09:50,宝安T3,90%,1170
78,西安,深圳,2月12日,厦门航空,MF1223,07:55,咸阳T3,直飞,10:45,宝安T3,61%,1170
79,西安,深圳,2月12日,海南航空,HU7869,11:05,咸阳T2,直飞,14:10,宝安T3,66%,1230
80,西安,深圳,2月12日,海南航空,HU7873,14:05,咸阳T2,直飞,17:05,宝安T3,80%,1230
81,西安,深圳,2月12日,中国国航,CA3358,14:55,咸阳T2,直飞,18:05,宝安T3,50%,1230
82,西安,深圳,2月12日,深圳航空,ZH9210,14:55,咸阳T2,直飞,18:05,宝安T3,50%,1230
83,西安,深圳,2月12日,华夏航空,G59028,14:55,咸阳T2,直飞,18:05,宝安T3,50%,1230
84,西安,深圳,2月12日,昆明航空,KY9210,14:55,咸阳T2,直飞,18:05,宝安T3,50%,1230
85,西安,深圳,2月12日,厦门航空,MF1681,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1230
86,西安,深圳,2月12日,四川航空,3U1272,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1230
87,西安,深圳,2月12日,南方航空,CZ3794,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1230
88,西安,昆明,2月12日,海航旗下天津航空,GS7857,10:35,咸阳T2,直飞,12:50,长水,57%,555
89,西安,昆明,2月12日,海航旗下祥鹏航,8L9886,23:15,咸阳T2,直飞,01:30,长水,88%,575
90,西安,昆明,2月12日,东方航空,MU2181,07:35,咸阳T3,直飞,09:50,长水,100%,614
91,西安,昆明,2月12日,东方航空,MU5724,17:35,咸阳T3,直飞,19:55,长水,100%,730
92,西安,昆明,2月12日,东方航空,MU2207,15:25,咸阳T3,直飞,18:00,长水,96%,767
93,西安,昆明,2月12日,南方航空,CZ6415,15:35,咸阳T3,直飞,18:00,长水,100%,1560
94,西安,昆明,2月12日,四川航空,3U1385,15:35,咸阳T3,直飞,18:00,长水,100%,1580
95,西安,成都,2月12日,四川航空,3U1349,15:45,咸阳T3,直飞,17:40,双流T2,100%,440
96,西安,成都,2月12日,南方航空,CZ6249,15:45,咸阳T3,直飞,17:40,双流T2,100%,440
97,西安,成都,2月12日,四川航空,3U8354,12:20,咸阳T3,直飞,14:05,双流T1,100%,510
98,西安,成都,2月12日,东方航空,MU3974,12:20,咸阳T3,直飞,14:05,双流T1,100%,520
99,西安,成都,2月12日,南方航空,CZ9360,12:20,咸阳T3,直飞,14:05,双流T1,100%,530
100,西安,重庆,2月12日,东方航空,MU2261,07:40,咸阳T3,直飞,09:10,江北T3,100%,528
101,西安,重庆,2月12日,长龙航空,GJ5905,07:40,咸阳T3,直飞,09:10,江北T3,100%,550
102,西安,重庆,2月12日,四川航空,3U1407,12:05,咸阳T3,直飞,13:25,江北T3,100%,580
103,西安,重庆,2月12日,南方航空,CZ6579,12:05,咸阳T3,直飞,13:25,江北T3,100%,580
104,西安,重庆,2月12日,华夏航空,G52782,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
105,西安,重庆,2月12日,深圳航空,ZH2440,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
106,西安,重庆,2月12日,四川航空,3U4532,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
107,西安,重庆,2月12日,昆明航空,KY5032,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
108,西安,重庆,2月12日,中国国航,CA9040,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
109,西安,重庆,2月12日,山东航空,SC3676,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,590
110,西安,重庆,2月12日,厦门航空,MF5263,18:55,咸阳T3,直飞,20:20,江北T2,100%,720
111,西安,重庆,2月12日,四川航空,3U8494,18:55,咸阳T3,直飞,20:20,江北T2,100%,720
112,西安,重庆,2月12日,南方航空,CZ9384,18:55,咸阳T3,直飞,20:20,江北T2,100%,730
113,西安,重庆,2月12日,厦门航空,MF3098,07:40,咸阳T3,直飞,09:10,江北T3,100%,880
114,西安,杭州,2月12日,厦门航空,MF8290,10:35,咸阳T3,直飞,12:45,萧山T3,42%,790
115,西安,杭州,2月12日,华夏航空,G58059,11:45,咸阳T2,直飞,14:05,萧山T1,62%,790
116,西安,杭州,2月12日,中国国航,CA1904,11:45,咸阳T2,直飞,14:05,萧山T1,62%,790
117,西安,杭州,2月12日,深圳航空,ZH1904,11:45,咸阳T2,直飞,14:05,萧山T1,62%,790
118,西安,杭州,2月12日,东方航空,MU2291,07:15,咸阳T3,非直飞,10:35,咸阳T3,80%,797
119,西安,杭州,2月12日,东方航空,MU6595,12:05,咸阳T3,直飞,14:20,萧山T3,100%,797
120,西安,杭州,2月12日,东方航空,MU2379,18:45,咸阳T3,直飞,21:05,萧山T3,100%,797
121,西安,杭州,2月12日,吉祥航空,HO5624,07:15,咸阳T3,非直飞,10:35,咸阳T3,80%,800
122,西安,杭州,2月12日,海南航空,HU7861,07:50,咸阳T2,直飞,10:20,萧山T3,83%,800
123,西安,杭州,2月12日,海南航空,HU7867,12:55,咸阳T2,直飞,15:15,萧山T3,100%,800
124,西安,杭州,2月12日,四川航空,3U5041,18:45,咸阳T3,直飞,21:05,萧山T3,100%,800
125,西安,杭州,2月12日,长龙航空,GJ8658,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,845
126,西安,杭州,2月12日,河北航空,NS8290,10:35,咸阳T3,直飞,12:45,萧山T3,42%,850
127,西安,杭州,2月12日,厦门航空,MF3793,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,850
128,西安,杭州,2月12日,四川航空,3U4746,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,850
129,西安,杭州,2月12日,华夏航空,G58580,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,850
130,西安,杭州,2月12日,南方航空,CZ4252,10:35,咸阳T3,直飞,12:45,萧山T3,42%,860
131,西安,杭州,2月12日,东方航空,MU8188,10:35,咸阳T3,直飞,12:45,萧山T3,42%,910
132,西安,杭州,2月12日,中国国航,CA1906,19:05,咸阳T2,直飞,21:15,萧山T1,66%,950
133,西安,杭州,2月12日,深圳航空,ZH1906,19:05,咸阳T2,直飞,21:15,萧山T1,66%,950
134,西安,杭州,2月12日,厦门航空,MF3090,18:45,咸阳T3,直飞,21:05,萧山T3,100%,1060
135,西安,三亚,2月12日,海航旗下首都航,JD5513,07:35,咸阳T2,非直飞,12:35,咸阳T2,83%,1112
136,西安,三亚,2月12日,海南航空,HU7877,16:25,咸阳T2,直飞,19:30,凤凰T1,100%,1750
137,西安,三亚,2月12日,海航旗下首都航,JD5176,11:40,咸阳T2,直飞,14:55,凤凰T2,66%,2650
138,西安,武汉,2月12日,海航旗下天津航空,GS7683,07:45,咸阳T2,直飞,09:15,天河T3,85%,305
139,西安,武汉,2月12日,中国国航,CA8220,10:20,咸阳T2,直飞,11:50,天河T3,100%,400
140,西安,武汉,2月12日,深圳航空,ZH4078,10:20,咸阳T2,直飞,11:50,天河T3,100%,400
141,西安,长沙,2月12日,华夏航空,G52891,06:50,咸阳T3,非直飞,11:00,咸阳T3,10%,330
142,西安,长沙,2月12日,中国国航,CA9055,06:50,咸阳T3,非直飞,11:00,咸阳T3,10%,330
143,西安,长沙,2月12日,四川航空,3U4553,06:50,咸阳T3,非直飞,11:00,咸阳T3,10%,330
144,西安,长沙,2月12日,幸福航空,JR1501,08:40,咸阳T2,直飞,10:35,黄花T1,76%,345
145,西安,长沙,2月12日,海航旗下长安航,9H8337,06:55,咸阳T2,直飞,08:55,黄花T2,100%,355
146,西安,长沙,2月12日,海航旗下长安航,9H8339,18:15,咸阳T2,直飞,20:20,黄花T2,100%,405
147,西安,长沙,2月12日,成都航空,EU2298,13:25,咸阳T3,直飞,15:25,黄花T1,100%,550
148,西安,长沙,2月12日,四川航空,3U1260,15:20,咸阳T3,直飞,17:15,黄花T2,66%,630
149,西安,长沙,2月12日,南方航空,CZ3722,15:20,咸阳T3,直飞,17:15,黄花T2,66%,630
150,西安,乌鲁木齐,2月12日,南方航空,CZ6306,21:25,咸阳T3,直飞,00:55,地窝堡T3,100%,1030
151,西安,乌鲁木齐,2月12日,四川航空,3U1368,21:25,咸阳T3,直飞,00:55,地窝堡T3,100%,1030
152,西安,乌鲁木齐,2月12日,东方航空,MU2299,16:45,咸阳T3,直飞,20:20,地窝堡T2,100%,1046
153,西安,乌鲁木齐,2月12日,海南航空,HU7868,20:40,咸阳T2,直飞,00:35,地窝堡T2,100%,1060
154,西安,乌鲁木齐,2月12日,海航旗下长安航,9H6007,06:40,咸阳T2,直飞,10:20,地窝堡T2,75%,1105
155,西安,乌鲁木齐,2月12日,春秋航空,9C8845,10:35,咸阳T2,直飞,14:30,地窝堡T2,42%,1110
156,西安,乌鲁木齐,2月12日,南方航空,CZ6952,17:50,咸阳T3,直飞,21:30,地窝堡T3,66%,1110
157,西安,乌鲁木齐,2月12日,厦门航空,MF1090,17:50,咸阳T3,直飞,21:30,地窝堡T3,66%,1110
158,西安,乌鲁木齐,2月12日,四川航空,3U1560,17:50,咸阳T3,直飞,21:30,地窝堡T3,66%,1110
159,西安,乌鲁木齐,2月12日,四川航空,3U1423,07:55,咸阳T3,直飞,11:55,地窝堡T3,45%,1230
160,西安,乌鲁木齐,2月12日,南方航空,CZ6627,07:55,咸阳T3,直飞,11:55,地窝堡T3,45%,1230
161,西安,乌鲁木齐,2月12日,厦门航空,MF3498,16:45,咸阳T3,直飞,20:20,地窝堡T2,100%,1450
162,西安,贵阳,2月12日,海航旗下天津航空,GS7691,08:15,咸阳T2,直飞,10:10,龙洞堡T2,100%,620
163,西安,青岛,2月12日,深圳航空,ZH2578,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
164,西安,青岛,2月12日,中国国航,CA4638,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
165,西安,青岛,2月12日,华夏航空,G58456,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
166,西安,青岛,2月12日,山东航空,SC2288,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
167,西安,青岛,2月12日,中国国航,CA8816,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
168,西安,青岛,2月12日,华夏航空,G58453,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
169,西安,青岛,2月12日,深圳航空,ZH3082,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
170,西安,青岛,2月12日,山东航空,SC8816,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
171,西安,青岛,2月12日,山东航空,SC8820,14:55,咸阳T2,直飞,17:00,胶东T1,50%,1280
172,西安,青岛,2月12日,深圳航空,ZH2726,14:55,咸阳T2,直飞,17:00,胶东T1,50%,1280
173,西安,青岛,2月12日,华夏航空,G58455,14:55,咸阳T2,直飞,17:00,胶东T1,50%,1280
174,西安,青岛,2月12日,中国国航,CA8820,14:55,咸阳T2,直飞,17:00,胶东T1,50%,1280
175,西安,南京,2月12日,山东航空,SC3737,07:00,咸阳T3,非直飞,11:45,咸阳T3,96%,600
176,西安,南京,2月12日,华夏航空,G52827,07:00,咸阳T3,非直飞,11:45,咸阳T3,96%,600
177,西安,南京,2月12日,四川航空,3U4539,07:00,咸阳T3,非直飞,11:45,咸阳T3,96%,600
178,西安,南京,2月12日,深圳航空,ZH2481,07:00,咸阳T3,非直飞,11:45,咸阳T3,96%,600
179,西安,南京,2月12日,昆明航空,KY5041,07:00,咸阳T3,非直飞,11:45,咸阳T3,96%,600
180,西安,南京,2月12日,吉祥航空,HO1688,20:30,咸阳T3,直飞,22:25,禄口T1,90%,850
181,西安,南京,2月12日,深圳航空,ZH5138,20:30,咸阳T3,直飞,22:25,禄口T1,90%,850
182,西安,南京,2月12日,东方航空,MU3692,20:30,咸阳T3,直飞,22:25,禄口T1,90%,910
183,西安,南京,2月12日,东方航空,MU2770,15:05,咸阳T3,直飞,16:55,禄口T2,100%,996
184,西安,海口,2月12日,海航旗下首都航,JD5523,06:45,咸阳T2,直飞,09:45,美兰T1,50%,922
185,西安,海口,2月12日,海南航空,HU7566,13:40,咸阳T2,非直飞,19:10,咸阳T2,80%,930
186,西安,海口,2月12日,海南航空,HU7266,16:50,咸阳T2,直飞,19:50,美兰T2,94%,930
187,西安,海口,2月12日,海南航空,HU7366,20:05,咸阳T2,非直飞,00:35,咸阳T2,94%,930
188,西安,海口,2月12日,海南航空,HU7166,15:45,咸阳T2,直飞,18:50,美兰T2,81%,1060
189,西安,海口,2月12日,海航旗下长安航,9H8345,13:15,咸阳T2,非直飞,17:50,咸阳T2,90%,1445
190,西安,海口,2月12日,海航旗下天津航空,GS7691,08:15,咸阳T2,非直飞,12:50,咸阳T2,100%,1493
191,西安,海口,2月12日,海航旗下天津航空,GS6576,17:25,咸阳T2,非直飞,21:45,咸阳T2,93%,1493
192,西安,海口,2月12日,华夏航空,G56497,06:50,咸阳T3,非直飞,11:35,咸阳T3,80%,1860
193,西安,厦门,2月12日,海航旗下首都航,JD5105,13:50,咸阳T2,非直飞,17:55,咸阳T2,81%,910
194,西安,厦门,2月12日,厦门航空,MF8208,21:45,咸阳T3,直飞,00:20,高崎T3,46%,910
195,西安,厦门,2月12日,河北航空,NS8208,21:45,咸阳T3,直飞,00:20,高崎T3,46%,1010
196,西安,厦门,2月12日,长龙航空,GJ5352,21:45,咸阳T3,直飞,00:20,高崎T3,46%,1010
197,西安,厦门,2月12日,南方航空,CZ4188,21:45,咸阳T3,直飞,00:20,高崎T3,46%,1020
198,西安,厦门,2月12日,东方航空,MU8128,21:45,咸阳T3,直飞,00:20,高崎T3,46%,1040
199,西安,厦门,2月12日,东方航空,MU9905,17:10,咸阳T3,直飞,20:00,高崎T4,87%,1096
200,西安,厦门,2月12日,厦门航空,MF3314,17:10,咸阳T3,直飞,20:00,高崎T4,87%,1120
201,西安,厦门,2月12日,长龙航空,GJ5963,17:10,咸阳T3,直飞,20:00,高崎T4,87%,1120
202,西安,厦门,2月12日,河北航空,NS8248,14:20,咸阳T3,直飞,16:55,高崎T3,100%,1320
203,西安,厦门,2月12日,厦门航空,MF8248,14:20,咸阳T3,直飞,16:55,高崎T3,100%,1320
204,西安,厦门,2月12日,南方航空,CZ4218,14:20,咸阳T3,直飞,16:55,高崎T3,100%,1330
205,西安,厦门,2月12日,海航旗下长安航,9H6017,12:50,咸阳T2,非直飞,18:05,咸阳T2,96%,1345
206,西安,厦门,2月12日,东方航空,MU8158,14:20,咸阳T3,直飞,16:55,高崎T3,100%,1350
207,西安,哈尔滨,2月12日,长龙航空,GJ8103,06:25,咸阳T3,非直飞,12:10,咸阳T3,85%,450
208,西安,哈尔滨,2月12日,海航旗下长安航,9H8365,06:10,咸阳T2,直飞,09:15,太平T2,57%,475
209,西安,哈尔滨,2月12日,四川航空,3U4789,06:25,咸阳T3,非直飞,12:10,咸阳T3,85%,480
210,西安,哈尔滨,2月12日,东方航空,MU2211,06:55,咸阳T3,非直飞,11:25,咸阳T3,77%,489
211,西安,哈尔滨,2月12日,华夏航空,G58667,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,500
212,西安,哈尔滨,2月12日,四川航空,3U8689,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,500
213,西安,哈尔滨,2月12日,幸福航空,JR1551,12:10,咸阳T2,非直飞,17:15,咸阳T2,83%,555
214,西安,哈尔滨,2月12日,海航旗下长安航,9H6023,16:40,咸阳T2,直飞,19:45,太平T2,85%,645
215,西安,哈尔滨,2月12日,东方航空,MU4047,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,670
216,西安,哈尔滨,2月12日,南方航空,CZ9461,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,680
217,西安,哈尔滨,2月12日,四川航空,3U8596,19:05,咸阳T3,直飞,22:15,太平T2,75%,680
218,西安,哈尔滨,2月12日,南方航空,CZ9430,19:05,咸阳T3,直飞,22:15,太平T2,75%,780
219,西安,哈尔滨,2月12日,厦门航空,MF3718,06:25,咸阳T3,非直飞,12:10,咸阳T3,85%,1190
220,西安,哈尔滨,2月12日,东方航空,MU8277,06:25,咸阳T3,非直飞,12:10,咸阳T3,85%,1310
221,西安,南宁,2月12日,奥凯航空,BK2996,10:20,咸阳T3,直飞,12:50,吴圩T2,66%,757
222,西安,南宁,2月12日,瑞丽航空,DR2996,10:20,咸阳T3,直飞,12:50,吴圩T2,66%,760
223,西安,南宁,2月12日,四川航空,3U1580,18:10,咸阳T3,直飞,20:45,吴圩T2,87%,800
224,西安,南宁,2月12日,南方航空,CZ8226,18:10,咸阳T3,直飞,20:45,吴圩T2,87%,800
225,西安,济南,2月12日,华夏航空,G58667,06:55,咸阳T3,直飞,08:45,遥墙,100%,410
226,西安,济南,2月12日,四川航空,3U8689,06:55,咸阳T3,直飞,08:45,遥墙,100%,410
227,西安,济南,2月12日,南方航空,CZ9461,06:55,咸阳T3,直飞,08:45,遥墙,100%,430
228,西安,济南,2月12日,东方航空,MU4047,06:55,咸阳T3,直飞,08:45,遥墙,100%,470
229,西安,济南,2月12日,东方航空,MU2430,10:30,咸阳T3,直飞,12:10,遥墙,75%,509
230,西安,济南,2月12日,山东航空,SC8882,16:15,咸阳T2,直飞,17:55,遥墙,100%,570
231,西安,济南,2月12日,中国国航,CA8882,16:15,咸阳T2,直飞,17:55,遥墙,100%,570
232,西安,济南,2月12日,深圳航空,ZH2750,16:15,咸阳T2,直飞,17:55,遥墙,100%,570
233,西安,济南,2月12日,厦门航空,MF3251,10:30,咸阳T3,直飞,12:10,遥墙,75%,720
234,西安,天津,2月12日,海航旗下天津航空,GS7900,21:15,咸阳T2,直飞,23:00,滨海T2,100%,325
235,西安,天津,2月12日,海航旗下天津航空,GS7858,17:25,咸阳T2,直飞,19:25,滨海T2,80%,345
236,西安,天津,2月12日,海航旗下天津航空,GS7405,08:05,咸阳T2,直飞,10:00,滨海T2,100%,375
237,西安,天津,2月12日,中国国航,CA1252,20:05,咸阳T2,直飞,21:55,滨海T2,84%,380
238,西安,天津,2月12日,深圳航空,ZH1252,20:05,咸阳T2,直飞,21:55,滨海T2,84%,380
239,西安,大连,2月12日,东方航空,MU2297,13:35,咸阳T3,直飞,15:55,周水子,100%,730
240,西安,大连,2月12日,四川航空,3U5027,13:35,咸阳T3,直飞,15:55,周水子,100%,760
241,西安,大连,2月12日,四川航空,3U1408,18:35,咸阳T3,直飞,20:50,周水子,100%,760
242,西安,大连,2月12日,南方航空,CZ6580,18:35,咸阳T3,直飞,20:50,周水子,100%,760
243,西安,兰州,2月12日,深圳航空,ZH2039,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
244,西安,兰州,2月12日,山东航空,SC6037,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
245,西安,兰州,2月12日,长龙航空,GJ5039,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
246,西安,兰州,2月12日,中国国航,CA3915,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
247,西安,兰州,2月12日,西藏航空,TV6061,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
248,西安,沈阳,2月12日,东方航空,MU6499,21:55,咸阳T3,直飞,00:40,桃仙T3,100%,314
249,西安,沈阳,2月12日,海航旗下长安航,9H8313,06:15,咸阳T2,直飞,08:55,桃仙T3,55%,395
250,西安,沈阳,2月12日,南方航空,CZ6456,20:15,咸阳T3,直飞,23:00,桃仙T3,92%,500
251,西安,沈阳,2月12日,四川航空,3U1390,20:15,咸阳T3,直飞,23:00,桃仙T3,92%,500
