id,departure,destination,date,company,model,leaveTime,leavePort,way,arriveTime,arrivePort,punctualRate,lowestPrice
1,北京,西安,2月12日,东方航空,MU2102,08:00,大兴,直飞,10:15,咸阳T3,91%,323
2,北京,西安,2月12日,东方航空,MU2112,15:55,大兴,直飞,18:25,咸阳T3,100%,368
3,北京,西安,2月12日,中国国航,CA1231,07:25,首都T3,直飞,09:55,咸阳T2,85%,400
4,北京,西安,2月12日,深圳航空,ZH1231,07:25,首都T3,直飞,09:55,咸阳T2,85%,400
5,北京,西安,2月12日,四川航空,3U1639,11:00,大兴,直飞,13:15,咸阳T3,100%,400
6,北京,西安,2月12日,南方航空,CZ8823,11:00,大兴,直飞,13:15,咸阳T3,100%,400
7,北京,西安,2月12日,深圳航空,ZH1235,17:00,首都T3,直飞,19:15,咸阳T2,100%,400
8,北京,西安,2月12日,中国国航,CA1235,17:00,首都T3,直飞,19:15,咸阳T2,100%,400
9,北京,西安,2月12日,中国国航,CA1209,09:55,首都T3,直飞,12:30,咸阳T2,91%,450
10,北京,西安,2月12日,深圳航空,ZH1209,09:55,首都T3,直飞,12:30,咸阳T2,91%,450
11,北京,西安,2月12日,深圳航空,ZH1201,14:30,首都T3,直飞,16:55,咸阳T2,96%,450
12,北京,西安,2月12日,华夏航空,G58190,14:30,首都T3,直飞,16:55,咸阳T2,96%,450
13,北京,西安,2月12日,中国国航,CA1201,14:30,首都T3,直飞,16:55,咸阳T2,96%,450
14,北京,西安,2月12日,深圳航空,ZH1205,20:00,首都T3,直飞,22:20,咸阳T2,100%,450
15,北京,西安,2月12日,中国国航,CA1205,20:00,首都T3,直飞,22:20,咸阳T2,100%,450
16,北京,西安,2月12日,厦门航空,MF4205,11:00,大兴,直飞,13:15,咸阳T3,100%,830
17,北京,西安,2月12日,厦门航空,MF3281,08:00,大兴,直飞,10:15,咸阳T3,91%,1120
18,上海,西安,2月12日,东方航空,MU2226,09:30,浦东T1,直飞,12:20,咸阳T3,100%,379
19,上海,西安,2月12日,东方航空,MU2240,23:00,虹桥T2,直飞,01:35,咸阳T3,100%,379
20,上海,西安,2月12日,四川航空,3U5016,09:30,浦东T1,直飞,12:20,咸阳T3,100%,410
21,上海,西安,2月12日,四川航空,3U1317,19:55,浦东T2,直飞,22:50,咸阳T3,100%,450
22,上海,西安,2月12日,南方航空,CZ6167,19:55,浦东T2,直飞,22:50,咸阳T3,100%,450
23,上海,西安,2月12日,海南航空,HU7846,12:55,浦东T2,直飞,15:45,咸阳T2,95%,500
24,上海,西安,2月12日,春秋航空,9C8845,06:55,虹桥T1,直飞,09:30,咸阳T2,100%,520
25,上海,西安,2月12日,吉祥航空,HO5515,08:30,浦东T2,直飞,11:15,咸阳T2,75%,560
26,上海,西安,2月12日,深圳航空,ZH4095,08:30,浦东T2,直飞,11:15,咸阳T2,75%,560
27,上海,西安,2月12日,中国国航,CA8325,08:30,浦东T2,直飞,11:15,咸阳T2,75%,560
28,上海,西安,2月12日,春秋航空,9C8947,14:25,虹桥T1,直飞,17:10,咸阳T2,100%,600
29,上海,西安,2月12日,吉祥航空,HO1009,08:15,浦东T2,直飞,11:00,咸阳T3,100%,620
30,上海,西安,2月12日,深圳航空,ZH5003,08:15,浦东T2,直飞,11:00,咸阳T3,100%,620
31,上海,西安,2月12日,上海航空,FM9201,08:15,虹桥T2,直飞,10:55,咸阳T3,100%,672
32,上海,西安,2月12日,中国国航,CA3269,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,820
33,上海,西安,2月12日,吉祥航空,HO1211,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,820
34,上海,西安,2月12日,深圳航空,ZH5087,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,820
35,上海,西安,2月12日,东方航空,MU8359,08:15,虹桥T2,直飞,10:55,咸阳T3,100%,864
36,上海,西安,2月12日,东方航空,MU2156,13:20,虹桥T2,直飞,15:50,咸阳T3,83%,864
37,上海,西安,2月12日,吉祥航空,HO5613,13:20,虹桥T2,直飞,15:50,咸阳T3,83%,900
38,上海,西安,2月12日,东方航空,MU3415,08:15,浦东T2,直飞,11:00,咸阳T3,100%,1090
39,上海,西安,2月12日,东方航空,MU3405,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,1090
40,上海,西安,2月12日,厦门航空,MF3135,23:00,虹桥T2,直飞,01:35,咸阳T3,100%,1110
41,广州,西安,2月12日,九元航空,AQ1105,06:20,白云T1,直飞,08:50,咸阳T2,100%,499
42,广州,西安,2月12日,四川航空,3U1083,08:55,白云T2,直飞,11:40,咸阳T3,100%,560
43,广州,西安,2月12日,南方航空,CZ3237,08:55,白云T2,直飞,11:40,咸阳T3,100%,560
44,广州,西安,2月12日,海南航空,HU7858,20:05,白云T1,直飞,22:40,咸阳T2,100%,670
45,广州,西安,2月12日,四川航空,3U1065,20:20,白云T2,直飞,22:55,咸阳T3,100%,690
46,广州,西安,2月12日,南方航空,CZ3211,20:20,白云T2,直飞,22:55,咸阳T3,100%,690
47,广州,西安,2月12日,四川航空,3U1079,19:20,白云T2,直飞,22:00,咸阳T3,83%,710
48,广州,西安,2月12日,南方航空,CZ3231,19:20,白云T2,直飞,22:00,咸阳T3,83%,710
49,广州,西安,2月12日,东方航空,MU2302,13:40,白云T1,直飞,16:25,咸阳T3,88%,713
50,广州,西安,2月12日,深圳航空,ZH9221,08:35,白云T1,直飞,11:10,咸阳T2,100%,720
51,广州,西安,2月12日,华夏航空,G59039,08:35,白云T1,直飞,11:10,咸阳T2,100%,720
52,广州,西安,2月12日,昆明航空,KY9221,08:35,白云T1,直飞,11:10,咸阳T2,100%,720
53,广州,西安,2月12日,中国国航,CA3521,08:35,白云T1,直飞,11:10,咸阳T2,100%,720
54,广州,西安,2月12日,四川航空,3U1069,13:05,白云T2,直飞,15:45,咸阳T3,100%,740
55,广州,西安,2月12日,南方航空,CZ3215,13:05,白云T2,直飞,15:45,咸阳T3,100%,740
56,广州,西安,2月12日,中国国航,CA3423,13:15,白云T1,直飞,16:10,咸阳T2,92%,740
57,广州,西安,2月12日,深圳航空,ZH9223,13:15,白云T1,直飞,16:10,咸阳T2,92%,740
58,广州,西安,2月12日,华夏航空,G59041,13:15,白云T1,直飞,16:10,咸阳T2,92%,740
59,广州,西安,2月12日,昆明航空,KY9223,13:15,白云T1,直飞,16:10,咸阳T2,92%,740
60,广州,西安,2月12日,厦门航空,MF1234,08:55,白云T2,直飞,11:40,咸阳T3,100%,800
61,广州,西安,2月12日,吉祥航空,HO5635,13:40,白云T1,直飞,16:25,咸阳T3,88%,810
62,广州,西安,2月12日,厦门航空,MF1212,13:05,白云T2,直飞,15:45,咸阳T3,100%,910
63,广州,西安,2月12日,厦门航空,MF1228,19:20,白云T2,直飞,22:00,咸阳T3,83%,910
64,广州,西安,2月12日,厦门航空,MF1208,20:20,白云T2,直飞,22:55,咸阳T3,100%,910
65,深圳,西安,2月12日,春秋航空,9C8753,06:15,宝安T3,直飞,08:55,咸阳T2,100%,310
66,深圳,西安,2月12日,奥凯航空,BK2764,15:15,宝安T3,非直飞,19:35,宝安T3,81%,320
67,深圳,西安,2月12日,瑞丽航空,DR2764,15:15,宝安T3,非直飞,19:35,宝安T3,81%,320
68,深圳,西安,2月12日,海南航空,HU7870,06:45,宝安T3,直飞,09:45,咸阳T2,50%,390
69,深圳,西安,2月12日,四川航空,3U1075,22:00,宝安T3,直飞,00:50,咸阳T3,100%,400
70,深圳,西安,2月12日,南方航空,CZ3225,22:00,宝安T3,直飞,00:50,咸阳T3,100%,400
71,深圳,西安,2月12日,南方航空,CZ3793,21:15,宝安T3,直飞,23:55,咸阳T3,100%,610
72,深圳,西安,2月12日,四川航空,3U1271,21:15,宝安T3,直飞,23:55,咸阳T3,100%,610
73,深圳,西安,2月12日,中国国航,CA3469,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
74,深圳,西安,2月12日,华夏航空,G59033,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
75,深圳,西安,2月12日,深圳航空,ZH9215,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
76,深圳,西安,2月12日,昆明航空,KY9215,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
77,深圳,西安,2月12日,海南航空,HU7874,10:10,宝安T3,直飞,13:00,咸阳T2,85%,690
78,深圳,西安,2月12日,四川航空,3U1087,10:55,宝安T3,直飞,13:50,咸阳T3,75%,710
79,深圳,西安,2月12日,南方航空,CZ3279,10:55,宝安T3,直飞,13:50,咸阳T3,75%,710
80,深圳,西安,2月12日,中国国航,CA3357,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
81,深圳,西安,2月12日,华夏航空,G59027,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
82,深圳,西安,2月12日,昆明航空,KY9209,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
83,深圳,西安,2月12日,深圳航空,ZH9209,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
84,深圳,西安,2月12日,厦门航空,MF1222,22:00,宝安T3,直飞,00:50,咸阳T3,100%,880
85,深圳,西安,2月12日,厦门航空,MF1264,10:55,宝安T3,直飞,13:50,咸阳T3,75%,1020
86,深圳,西安,2月12日,厦门航空,MF1680,21:15,宝安T3,直飞,23:55,咸阳T3,100%,1020
87,昆明,西安,2月12日,海航旗下祥鹏航,8L9885,20:00,长水,直飞,22:05,咸阳T2,100%,435
88,昆明,西安,2月12日,东方航空,MU2208,19:20,长水,直飞,21:35,咸阳T3,83%,508
89,昆明,西安,2月12日,南方航空,CZ6416,19:05,长水,直飞,21:20,咸阳T3,100%,540
90,昆明,西安,2月12日,四川航空,3U1386,19:05,长水,直飞,21:20,咸阳T3,100%,540
91,昆明,西安,2月12日,海航旗下天津航空,GS7858,13:55,长水,直飞,16:05,咸阳T2,28%,555
92,昆明,西安,2月12日,东方航空,MU2182,11:00,长水,直飞,13:20,咸阳T3,100%,614
93,昆明,西安,2月12日,东方航空,MU5723,14:20,长水,直飞,16:30,咸阳T3,100%,614
94,成都,西安,2月12日,四川航空,3U1350,18:50,双流T2,直飞,20:25,咸阳T3,100%,350
95,成都,西安,2月12日,南方航空,CZ6250,18:50,双流T2,直飞,20:25,咸阳T3,100%,350
96,成都,西安,2月12日,四川航空,3U8355,14:20,双流T1,直飞,15:55,咸阳T3,100%,490
97,成都,西安,2月12日,东方航空,MU3975,14:20,双流T1,直飞,15:55,咸阳T3,100%,520
98,成都,西安,2月12日,南方航空,CZ9361,14:20,双流T1,直飞,15:55,咸阳T3,100%,530
99,重庆,西安,2月12日,华夏航空,G52781,07:25,江北T2,非直飞,10:35,江北T2,33%,420
100,重庆,西安,2月12日,四川航空,3U8493,07:10,江北T2,直飞,08:45,咸阳T3,60%,450
101,重庆,西安,2月12日,四川航空,3U4531,07:25,江北T2,非直飞,10:35,江北T2,33%,510
102,重庆,西安,2月12日,深圳航空,ZH2439,07:25,江北T2,非直飞,10:35,江北T2,33%,510
103,重庆,西安,2月12日,中国国航,CA9039,07:25,江北T2,非直飞,10:35,江北T2,33%,510
104,重庆,西安,2月12日,山东航空,SC3675,07:25,江北T2,非直飞,10:35,江北T2,33%,510
105,重庆,西安,2月12日,昆明航空,KY5031,07:25,江北T2,非直飞,10:35,江北T2,33%,510
106,重庆,西安,2月12日,四川航空,3U1408,15:35,江北T3,直飞,17:05,咸阳T3,100%,520
107,重庆,西安,2月12日,南方航空,CZ6580,15:35,江北T3,直飞,17:05,咸阳T3,100%,520
108,重庆,西安,2月12日,东方航空,MU2262,10:25,江北T3,直飞,11:50,咸阳T3,87%,528
109,重庆,西安,2月12日,厦门航空,MF5262,07:10,江北T2,直飞,08:45,咸阳T3,60%,530
110,重庆,西安,2月12日,南方航空,CZ9383,07:10,江北T2,直飞,08:45,咸阳T3,60%,530
111,重庆,西安,2月12日,长龙航空,GJ5906,10:25,江北T3,直飞,11:50,咸阳T3,87%,550
112,重庆,西安,2月12日,厦门航空,MF3099,10:25,江北T3,直飞,11:50,咸阳T3,87%,880
113,杭州,西安,2月12日,厦门航空,MF8289,06:40,萧山T3,直飞,09:25,咸阳T3,100%,290
114,杭州,西安,2月12日,东方航空,MU2292,11:40,萧山T3,非直飞,16:00,萧山T3,50%,367
115,杭州,西安,2月12日,长龙航空,GJ8657,19:45,萧山T3,非直飞,00:15,萧山T3,100%,385
116,杭州,西安,2月12日,吉祥航空,HO5625,11:40,萧山T3,非直飞,16:00,萧山T3,50%,390
117,杭州,西安,2月12日,华夏航空,G58579,19:45,萧山T3,非直飞,00:15,萧山T3,100%,390
118,杭州,西安,2月12日,四川航空,3U4745,19:45,萧山T3,非直飞,00:15,萧山T3,100%,390
119,杭州,西安,2月12日,河北航空,NS8289,06:40,萧山T3,直飞,09:25,咸阳T3,100%,420
120,杭州,西安,2月12日,南方航空,CZ4251,06:40,萧山T3,直飞,09:25,咸阳T3,100%,420
121,杭州,西安,2月12日,东方航空,MU2380,22:15,萧山T3,直飞,00:45,咸阳T3,100%,432
122,杭州,西安,2月12日,华夏航空,G58060,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
123,杭州,西安,2月12日,中国国航,CA1903,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
124,杭州,西安,2月12日,深圳航空,ZH1903,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
125,杭州,西安,2月12日,四川航空,3U5042,22:15,萧山T3,直飞,00:45,咸阳T3,100%,460
126,杭州,西安,2月12日,东方航空,MU6596,15:30,萧山T3,直飞,18:15,咸阳T3,85%,528
127,杭州,西安,2月12日,海南航空,HU7862,11:30,萧山T3,直飞,14:05,咸阳T2,100%,540
128,杭州,西安,2月12日,中国国航,CA1905,15:20,萧山T1,直飞,17:45,咸阳T2,94%,540
129,杭州,西安,2月12日,深圳航空,ZH1905,15:20,萧山T1,直飞,17:45,咸阳T2,94%,540
130,杭州,西安,2月12日,海南航空,HU7868,16:45,萧山T3,直飞,19:20,咸阳T2,100%,540
131,杭州,西安,2月12日,厦门航空,MF3792,19:45,萧山T3,非直飞,00:15,萧山T3,100%,630
132,杭州,西安,2月12日,东方航空,MU8187,06:40,萧山T3,直飞,09:25,咸阳T3,100%,700
133,杭州,西安,2月12日,厦门航空,MF3091,22:15,萧山T3,直飞,00:45,咸阳T3,100%,710
134,三亚,西安,2月12日,海航旗下首都航,JD5514,13:35,凤凰T2,非直飞,18:45,凤凰T2,83%,2650
135,三亚,西安,2月12日,海南航空,HU7878,20:30,凤凰T1,直飞,23:55,咸阳T2,58%,13140
136,武汉,西安,2月12日,中国国航,CA8219,07:45,天河T3,直飞,09:10,咸阳T2,50%,340
137,武汉,西安,2月12日,深圳航空,ZH4077,07:45,天河T3,直飞,09:10,咸阳T2,50%,340
138,武汉,西安,2月12日,海航旗下天津航空,GS7684,16:15,天河T3,直飞,17:45,咸阳T2,85%,355
139,长沙,西安,2月12日,南方航空,CZ3721,08:00,黄花T2,直飞,09:50,咸阳T3,75%,310
140,长沙,西安,2月12日,四川航空,3U1259,08:00,黄花T2,直飞,09:50,咸阳T3,75%,310
141,长沙,西安,2月12日,海航旗下长安航,9H8338,09:55,黄花T2,直飞,11:40,咸阳T2,100%,405
142,长沙,西安,2月12日,海航旗下长安航,9H8340,21:35,黄花T2,直飞,23:30,咸阳T2,100%,465
143,长沙,西安,2月12日,中国国航,CA9056,12:00,黄花T2,非直飞,16:00,黄花T2,8%,520
144,长沙,西安,2月12日,华夏航空,G52892,12:00,黄花T2,非直飞,16:00,黄花T2,8%,520
145,长沙,西安,2月12日,四川航空,3U4554,12:00,黄花T2,非直飞,16:00,黄花T2,8%,520
146,长沙,西安,2月12日,幸福航空,JR1502,22:45,黄花T1,直飞,00:45,咸阳T2,100%,570
147,长沙,西安,2月12日,成都航空,EU2297,10:25,黄花T1,直飞,12:20,咸阳T3,100%,620
148,乌鲁木齐,西安,2月12日,东方航空,MU2300,21:30,地窝堡T2,直飞,00:50,咸阳T3,90%,460
149,乌鲁木齐,西安,2月12日,海航旗下长安航,9H6008,11:20,地窝堡T1,直飞,15:05,咸阳T2,57%,495
150,乌鲁木齐,西安,2月12日,春秋航空,9C8846,17:05,地窝堡T2,直飞,20:25,咸阳T2,100%,500
151,乌鲁木齐,西安,2月12日,海南航空,HU7867,08:05,地窝堡T2,直飞,11:45,咸阳T2,100%,530
152,乌鲁木齐,西安,2月12日,四川航空,3U1424,14:20,地窝堡T3,直飞,18:05,咸阳T3,75%,630
153,乌鲁木齐,西安,2月12日,南方航空,CZ6628,14:20,地窝堡T3,直飞,18:05,咸阳T3,75%,630
154,乌鲁木齐,西安,2月12日,四川航空,3U1367,10:55,地窝堡T3,直飞,14:25,咸阳T3,100%,650
155,乌鲁木齐,西安,2月12日,南方航空,CZ6305,10:55,地窝堡T3,直飞,14:25,咸阳T3,100%,650
156,乌鲁木齐,西安,2月12日,南方航空,CZ6951,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,650
157,乌鲁木齐,西安,2月12日,四川航空,3U1559,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,650
158,乌鲁木齐,西安,2月12日,厦门航空,MF1089,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,900
159,乌鲁木齐,西安,2月12日,厦门航空,MF3499,21:30,地窝堡T2,直飞,00:50,咸阳T3,90%,1210
160,贵阳,西安,2月12日,海航旗下天津航空,GS7692,22:35,龙洞堡T2,直飞,00:35,咸阳T2,100%,503
161,青岛,西安,2月12日,华夏航空,G58454,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
162,青岛,西安,2月12日,中国国航,CA8819,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
163,青岛,西安,2月12日,深圳航空,ZH2725,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
164,青岛,西安,2月12日,山东航空,SC8819,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
165,青岛,西安,2月12日,华夏航空,G58457,14:15,胶东T1,非直飞,18:15,胶东T1,90%,820
166,青岛,西安,2月12日,深圳航空,ZH2577,14:15,胶东T1,非直飞,18:15,胶东T1,90%,820
167,青岛,西安,2月12日,中国国航,CA4637,14:15,胶东T1,非直飞,18:15,胶东T1,90%,820
168,青岛,西安,2月12日,山东航空,SC2287,14:15,胶东T1,非直飞,18:15,胶东T1,90%,820
169,青岛,西安,2月12日,中国国航,CA8815,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
170,青岛,西安,2月12日,深圳航空,ZH3081,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
171,青岛,西安,2月12日,山东航空,SC8815,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
172,青岛,西安,2月12日,华夏航空,G58452,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
173,南京,西安,2月12日,华夏航空,G52828,12:45,禄口T1,非直飞,17:05,禄口T1,63%,450
174,南京,西安,2月12日,四川航空,3U4540,12:45,禄口T1,非直飞,17:05,禄口T1,63%,450
175,南京,西安,2月12日,山东航空,SC3738,12:45,禄口T1,非直飞,17:05,禄口T1,63%,450
176,南京,西安,2月12日,深圳航空,ZH2482,12:45,禄口T1,非直飞,17:05,禄口T1,63%,450
177,南京,西安,2月12日,昆明航空,KY5042,12:45,禄口T1,非直飞,17:05,禄口T1,63%,450
178,南京,西安,2月12日,吉祥航空,HO1687,17:15,禄口T1,直飞,19:25,咸阳T3,96%,500
179,南京,西安,2月12日,深圳航空,ZH5137,17:15,禄口T1,直飞,19:25,咸阳T3,96%,500
180,南京,西安,2月12日,东方航空,MU2769,11:50,禄口T2,直飞,14:00,咸阳T3,91%,548
181,南京,西安,2月12日,东方航空,MU3691,17:15,禄口T1,直飞,19:25,咸阳T3,96%,760
182,海口,西安,2月12日,海南航空,HU7565,07:15,美兰T2,非直飞,12:35,美兰T2,83%,1330
183,海口,西安,2月12日,海航旗下长安航,9H8346,18:50,美兰T1,非直飞,23:40,美兰T1,100%,1365
184,海口,西安,2月12日,海南航空,HU7165,06:50,美兰T2,直飞,09:45,咸阳T2,75%,1500
185,海口,西安,2月12日,海南航空,HU7365,14:20,美兰T2,非直飞,18:55,美兰T2,100%,1860
186,海口,西安,2月12日,海南航空,HU7265,20:55,美兰T2,直飞,00:05,咸阳T2,88%,2030
187,海口,西安,2月12日,海航旗下首都航,JD5524,18:25,美兰T1,直飞,21:35,咸阳T2,92%,2200
188,海口,西安,2月12日,海航旗下天津航空,GS6575,08:45,美兰T1,非直飞,13:05,美兰T1,76%,2210
189,海口,西安,2月12日,海航旗下天津航空,GS7692,19:10,美兰T1,非直飞,00:35,美兰T1,86%,2210
190,厦门,西安,2月12日,海航旗下长安航,9H6018,19:05,高崎T4,非直飞,00:15,高崎T4,90%,540
191,厦门,西安,2月12日,海航旗下首都航,JD5106,18:55,高崎T4,非直飞,23:35,高崎T4,100%,570
192,厦门,西安,2月12日,东方航空,MU9906,21:05,高崎T4,直飞,00:05,咸阳T3,100%,883
193,厦门,西安,2月12日,长龙航空,GJ5964,21:05,高崎T4,直飞,00:05,咸阳T3,100%,920
194,厦门,西安,2月12日,河北航空,NS8247,10:00,高崎T3,直飞,13:15,咸阳T3,100%,1120
195,厦门,西安,2月12日,厦门航空,MF8247,10:00,高崎T3,直飞,13:15,咸阳T3,100%,1120
196,厦门,西安,2月12日,南方航空,CZ4217,10:00,高崎T3,直飞,13:15,咸阳T3,100%,1120
197,厦门,西安,2月12日,东方航空,MU8157,10:00,高崎T3,直飞,13:15,咸阳T3,100%,1140
198,厦门,西安,2月12日,厦门航空,MF8207,17:10,高崎T3,直飞,20:35,咸阳T3,100%,1430
199,厦门,西安,2月12日,河北航空,NS8207,17:10,高崎T3,直飞,20:35,咸阳T3,100%,1430
200,厦门,西安,2月12日,长龙航空,GJ5351,17:10,高崎T3,直飞,20:35,咸阳T3,100%,1430
201,厦门,西安,2月12日,南方航空,CZ4187,17:10,高崎T3,直飞,20:35,咸阳T3,100%,1430
202,厦门,西安,2月12日,东方航空,MU8127,17:10,高崎T3,直飞,20:35,咸阳T3,100%,1450
203,厦门,西安,2月12日,厦门航空,MF3315,21:05,高崎T4,直飞,00:05,咸阳T3,100%,1550
204,哈尔滨,西安,2月12日,四川航空,3U8595,07:20,太平T2,直飞,11:05,咸阳T3,75%,760
205,哈尔滨,西安,2月12日,海航旗下长安航,9H8366,10:15,太平T2,直飞,14:00,咸阳T2,60%,815
206,哈尔滨,西安,2月12日,海航旗下长安航,9H6024,20:50,太平T2,直飞,00:55,咸阳T2,100%,815
207,哈尔滨,西安,2月12日,华夏航空,G58668,14:25,太平T2,非直飞,20:15,太平T2,100%,850
208,哈尔滨,西安,2月12日,四川航空,3U8690,14:25,太平T2,非直飞,20:15,太平T2,100%,850
209,哈尔滨,西安,2月12日,东方航空,MU2212,12:25,太平T2,非直飞,18:10,太平T2,100%,874
210,哈尔滨,西安,2月12日,南方航空,CZ9429,07:20,太平T2,直飞,11:05,咸阳T3,75%,880
211,哈尔滨,西安,2月12日,长龙航空,GJ8104,19:10,太平T2,非直飞,00:40,太平T2,100%,945
212,哈尔滨,西安,2月12日,四川航空,3U4790,19:10,太平T2,非直飞,00:40,太平T2,100%,950
213,哈尔滨,西安,2月12日,东方航空,MU4048,14:25,太平T2,非直飞,20:15,太平T2,100%,970
214,哈尔滨,西安,2月12日,南方航空,CZ9462,14:25,太平T2,非直飞,20:15,太平T2,100%,980
215,哈尔滨,西安,2月12日,幸福航空,JR1552,19:30,太平T2,非直飞,01:00,太平T2,100%,990
216,哈尔滨,西安,2月12日,厦门航空,MF3719,19:10,太平T2,非直飞,00:40,太平T2,100%,1190
217,哈尔滨,西安,2月12日,东方航空,MU8278,19:10,太平T2,非直飞,00:40,太平T2,100%,1310
218,南宁,西安,2月12日,奥凯航空,BK2995,07:00,吴圩T2,直飞,09:15,咸阳T3,50%,340
219,南宁,西安,2月12日,瑞丽航空,DR2995,07:00,吴圩T2,直飞,09:15,咸阳T3,50%,340
220,南宁,西安,2月12日,四川航空,3U1579,14:35,吴圩T2,直飞,17:00,咸阳T3,96%,520
221,南宁,西安,2月12日,南方航空,CZ8225,14:35,吴圩T2,直飞,17:00,咸阳T3,96%,520
222,济南,西安,2月12日,东方航空,MU2429,07:10,遥墙,直飞,08:55,咸阳T3,80%,346
223,济南,西安,2月12日,华夏航空,G58668,18:20,遥墙,直飞,20:15,咸阳T3,100%,410
224,济南,西安,2月12日,四川航空,3U8690,18:20,遥墙,直飞,20:15,咸阳T3,100%,410
225,济南,西安,2月12日,南方航空,CZ9462,18:20,遥墙,直飞,20:15,咸阳T3,100%,430
226,济南,西安,2月12日,厦门航空,MF3250,07:10,遥墙,直飞,08:55,咸阳T3,80%,480
227,济南,西安,2月12日,山东航空,SC8881,13:20,遥墙,直飞,15:10,咸阳T2,100%,520
228,济南,西安,2月12日,中国国航,CA8881,13:20,遥墙,直飞,15:10,咸阳T2,100%,520
229,济南,西安,2月12日,深圳航空,ZH2749,13:20,遥墙,直飞,15:10,咸阳T2,100%,520
230,济南,西安,2月12日,东方航空,MU4048,18:20,遥墙,直飞,20:15,咸阳T3,100%,610
231,天津,西安,2月12日,海航旗下天津航空,GS7857,07:10,滨海T2,直飞,09:25,咸阳T2,66%,305
232,天津,西安,2月12日,海航旗下天津航空,GS7406,15:25,滨海T2,直飞,17:20,咸阳T2,100%,325
233,天津,西安,2月12日,海航旗下天津航空,GS7899,19:05,滨海T2,直飞,21:05,咸阳T2,100%,335
234,天津,西安,2月12日,中国国航,CA1251,16:40,滨海T2,直飞,18:50,咸阳T2,92%,370
235,天津,西安,2月12日,深圳航空,ZH1251,16:40,滨海T2,直飞,18:50,咸阳T2,92%,370
236,大连,西安,2月12日,东方航空,MU2298,17:15,周水子,直飞,20:05,咸阳T3,100%,730
237,大连,西安,2月12日,四川航空,3U1407,08:00,周水子,直飞,10:45,咸阳T3,100%,760
238,大连,西安,2月12日,南方航空,CZ6579,08:00,周水子,直飞,10:45,咸阳T3,100%,760
239,大连,西安,2月12日,四川航空,3U5028,17:15,周水子,直飞,20:05,咸阳T3,100%,760
240,兰州,西安,2月12日,西藏航空,TV6062,14:45,中川T2,直飞,15:55,咸阳T2,33%,457
241,兰州,西安,2月12日,山东航空,SC6038,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
242,兰州,西安,2月12日,中国国航,CA3916,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
243,兰州,西安,2月12日,长龙航空,GJ5040,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
244,兰州,西安,2月12日,深圳航空,ZH2040,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
245,沈阳,西安,2月12日,春秋航空,9C8831,06:30,桃仙T3,直飞,09:40,咸阳T2,100%,850
246,沈阳,西安,2月12日,海航旗下长安航,9H8314,09:55,桃仙T3,直飞,13:35,咸阳T2,66%,975
247,沈阳,西安,2月12日,东方航空,MU2184,10:45,桃仙T3,直飞,14:10,咸阳T3,100%,1235
248,沈阳,西安,2月12日,南方航空,CZ6415,10:55,桃仙T3,直飞,14:20,咸阳T3,100%,1410
249,沈阳,西安,2月12日,四川航空,3U1385,10:55,桃仙T3,直飞,14:20,咸阳T3,100%,1410
250,沈阳,西安,2月12日,南方航空,CZ6455,15:50,桃仙T3,直飞,19:05,咸阳T3,100%,1680
251,沈阳,西安,2月12日,四川航空,3U1389,15:50,桃仙T3,直飞,19:05,咸阳T3,100%,1680
252,长春,西安,2月12日,海航旗下长安航,9H8384,20:15,龙嘉T2,非直飞,01:05,龙嘉T2,100%,955
253,长春,西安,2月12日,四川航空,3U8364,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,1180
254,长春,西安,2月12日,长龙航空,GJ5736,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,1180
